popularity,budget,revenue,genres,vote_count,vote_average,budget_adj,revenue_adj
0.511431,0,0,Thriller,33,5.9,0.0,0.0
0.336453,0,0,Science Fiction|Action|Horror,47,5.1,0.0,0.0
0.336107,2000000,2801508,Crime|Drama|Thriller,55,5.7,1839999.19040035,2577386.22595006
0.335941,0,0,Science Fiction|Thriller|Fantasy,39,4.6,0.0,0.0
0.333656,0,0,Action|Science Fiction,24,4.7,0.0,0.0
0.332921,0,0,Comedy,17,4.7,0.0,0.0
0.330968,0,70958,Science Fiction|Comedy|Horror,78,5.6,0.0,65281.3312762142
0.330484,0,0,Thriller|Horror,54,5.4,0.0,0.0
0.329776,0,0,Action|Animation|Family,30,6.1,0.0,0.0
0.329109,27000000,0,Action|Adventure|Science Fiction|Romance,22,4.6,24839989.0704048,0.0
0.327373,0,0,Drama,43,7.9,0.0,0.0
0.327066,0,0,Science Fiction|Horror,32,4.2,0.0,0.0
0.32705,0,0,Action|Animation|Family,39,5.8,0.0,0.0
0.324666,0,0,Drama|Comedy,11,4.0,0.0,0.0
0.324515,0,0,Drama,17,6.4,0.0,0.0
0.324,0,643557,Thriller|Drama,135,6.8,0.0,592072.179488241
0.390188,0,0,Drama|History|Romance,12,6.1,0.0,0.0
0.322653,0,0,Drama|Music|TV Movie,21,5.9,0.0,0.0
0.32264,0,0,Horror,92,5.3,0.0,0.0
0.30035,0,0,Thriller|Horror,24,4.2,0.0,0.0
0.318459,0,0,Drama,25,5.7,0.0,0.0
0.315196,0,0,Family|Adventure,15,6.1,0.0,0.0
0.314198999999999,0,2334228,Adventure|Documentary,42,6.9,0.0,2147488.81510492
0.422901,0,0,Animation,47,6.9,0.0,0.0
0.307395,0,3447633,Romance|Comedy|Drama,44,5.9,0.0,3171820.96439877
0.305916,0,0,Romance|Comedy,11,5.8,0.0,0.0
0.302474,0,0,Mystery|Drama|Thriller,25,6.6,0.0,0.0
0.301343,0,0,TV Movie|Horror|Science Fiction,68,4.5,0.0,0.0
0.300128,0,0,Action|Thriller,18,4.5,0.0,0.0
0.198522,0,0,Documentary,14,8.0,0.0,0.0
0.299427,0,4444,Drama,12,6.3,0.0,4088.47820106959
0.298861,0,0,Drama|Crime,33,6.3,0.0,0.0
0.298751,5000000,4842699,Drama,24,5.7,4599997.97600089,4455281.1196763
0.298628,0,0,Horror|Science Fiction|TV Movie,16,5.6,0.0,0.0
0.295946,0,0,Drama|Comedy,22,5.7,0.0,0.0
0.404363,3500000,0,Science Fiction|Action|Animation|Adventure,142,6.5,3219998.58320062,0.0
0.26501,0,0,Romance|Drama,15,6.3,0.0,0.0
0.292437,0,0,Horror,17,4.1,0.0,0.0
0.291244,0,0,Drama,10,5.7,0.0,0.0
0.290424,0,0,Drama|Horror|Thriller,75,5.8,0.0,0.0
0.289526,700000,0,Drama|Comedy,12,5.2,643999.716640124,0.0
0.288598,500000,0,Drama|Thriller|Horror,57,5.2,459999.797600089,0.0
0.309811,0,0,Drama|Thriller|Mystery,16,7.8,0.0,0.0
0.286266,0,0,Drama|Science Fiction|Thriller,44,6.4,0.0,0.0
0.28337,0,0,Horror,15,3.9,0.0,0.0
0.283194,2000000,0,Comedy|Horror,13,5.7,1839999.19040035,0.0
0.282237,0,0,Romance|Comedy,13,4.1,0.0,0.0
0.280878,0,0,Horror|Science Fiction|Thriller,15,5.5,0.0,0.0
0.278583,0,0,History|Documentary|Family,69,5.8,0.0,0.0
0.277844,0,0,Horror|Comedy|Romance,27,4.8,0.0,0.0
0.277613,0,0,Horror,19,3.9,0.0,0.0
0.277035,1000000,0,Horror|Thriller,16,4.6,919999.595200178,0.0
0.272995,0,0,Horror,16,3.7,0.0,0.0
0.270842,0,0,Drama|Comedy,10,7.1,0.0,0.0
0.270786,0,0,Science Fiction|Horror,10,3.9,0.0,0.0
0.171829,0,0,Drama,35,4.9,0.0,0.0
0.264997,0,0,Music|Comedy|Drama,28,6.0,0.0,0.0
0.261932,0,0,Horror,22,6.1,0.0,0.0
0.261717,20000000,0,Drama,19,6.9,18399991.9040035,0.0
0.260045,0,0,Thriller,14,3.9,0.0,0.0
0.202673,0,0,Comedy,12,5.3,0.0,0.0
0.259794,600000,7087452,Drama|Comedy,81,5.6,551999.757120106,6520452.97100069
0.097514,0,0,Horror,15,5.6,0.0,0.0
0.256542,0,0,Horror,16,5.3,0.0,0.0
0.256286,0,0,Thriller|Horror,46,4.6,0.0,0.0
0.255458,0,0,Romance|Comedy,23,5.4,0.0,0.0
0.250866,0,0,Romance|Drama,25,7.2,0.0,0.0
0.249595,0,0,History|Crime|Drama,32,7.7,0.0,0.0
0.248964,0,0,Horror|Thriller,40,4.4,0.0,0.0
0.24828,7500000,0,Action,42,5.4,6899996.96400133,0.0
0.247595,0,0,Drama|Thriller,73,6.4,0.0,0.0
0.247589,0,0,Action|Drama|Thriller,117,4.8,0.0,0.0
0.247426,0,2642899,Documentary,36,5.3,0.0,2431466.01015495
0.246609,0,0,Romance|Drama|Comedy|Mystery,12,5.0,0.0,0.0
0.245948,0,0,Fantasy|Drama,30,7.4,0.0,0.0
0.24495,0,0,TV Movie|Comedy,87,6.4,0.0,0.0
0.244648,0,0,,21,6.1,0.0,0.0
0.243691,0,0,Comedy|Music,62,6.4,0.0,0.0
0.243321,1500000,0,History|Drama|Family,15,7.2,1379999.39280026,0.0
0.242078,1500000,0,Thriller|Mystery|Science Fiction,20,4.4,1379999.39280026,0.0
0.242,0,0,Comedy,51,5.6,0.0,0.0
0.241284,0,0,Drama,13,5.8,0.0,0.0
0.239558,0,0,Comedy,16,5.1,0.0,0.0
0.239496,0,0,Crime|Action,41,5.0,0.0,0.0
0.154846,0,0,Science Fiction|Drama|Thriller,14,5.1,0.0,0.0
0.236709,0,0,Drama|Mystery|Thriller,33,5.6,0.0,0.0
0.232354,0,161820,Comedy,28,6.3,0.0,148874.334495292
0.231337,0,0,Comedy|TV Movie|Romance,19,7.0,0.0,0.0
0.22758,0,0,Documentary|Music,77,7.7,0.0,0.0
0.22537,0,0,Drama,19,6.1,0.0,0.0
0.224797,0,0,Drama,29,6.2,0.0,0.0
0.222636,0,0,Comedy,47,6.6,0.0,0.0
0.221502,0,0,Documentary,33,6.8,0.0,0.0
0.220751,0,0,Documentary,37,8.2,0.0,0.0
0.133808999999999,0,0,Mystery|Thriller|Horror|Science Fiction,14,6.1,0.0,0.0
0.219603,0,30400,Drama|Romance,12,6.2,0.0,27967.9876940854
0.218787,0,0,Thriller|Horror|Science Fiction,14,5.6,0.0,0.0
0.218528,0,0,Horror,52,5.0,0.0,0.0
0.21789,0,0,Horror|Science Fiction|Thriller,36,4.3,0.0,0.0
0.355707,0,0,Comedy|Drama|Romance,11,7.0,0.0,0.0
0.217288,0,0,Drama|Thriller|Horror,77,5.8,0.0,0.0
0.215864,0,0,Horror|Science Fiction|Thriller,90,5.0,0.0,0.0
0.215386,0,0,Romance|Music|TV Movie|Comedy,12,5.5,0.0,0.0
0.214563,0,0,Horror,21,3.3,0.0,0.0
0.212872,0,0,Horror,17,2.6,0.0,0.0
0.21254,0,0,Drama|Music,42,6.2,0.0,0.0
0.211768,0,0,Horror,11,4.9,0.0,0.0
0.209036,0,0,Documentary|Music,15,7.6,0.0,0.0
0.208491,0,0,Science Fiction|Comedy|Animation|Family,33,7.7,0.0,0.0
0.230913,0,0,Thriller|Horror,18,4.9,0.0,0.0
0.207366,0,0,Drama|Comedy,25,6.4,0.0,0.0
0.207133,0,0,Documentary,47,6.9,0.0,0.0
0.206155,650000,0,Documentary,49,6.5,597999.736880115,0.0
0.205318,0,0,Documentary,14,6.7,0.0,0.0
0.204356,0,0,Comedy,26,4.0,0.0,0.0
0.203224,0,0,Mystery|Horror|Comedy,18,6.0,0.0,0.0
0.299226,0,0,Drama,12,5.0,0.0,0.0
0.201696,0,0,Documentary,19,7.8,0.0,0.0
0.260306,0,0,Science Fiction|Horror,14,4.0,0.0,0.0
0.335255,0,1100000,Mystery|Comedy,89,5.9,0.0,1011999.55472019
0.19957,2500000,0,Crime,11,4.7,2299998.98800044,0.0
0.198261,0,0,Comedy|Action|Adventure,67,5.3,0.0,0.0
0.197788,0,0,Documentary,14,5.5,0.0,0.0
0.197239,0,0,Thriller|Crime,19,6.4,0.0,0.0
0.195324,0,0,Drama|Science Fiction|Thriller,11,5.3,0.0,0.0
0.253157,0,0,Action|Crime|Drama|Thriller,31,5.5,0.0,0.0
0.193323,0,104507,Comedy,32,5.1,0.0,96146.397695585
0.193063,0,0,Comedy,14,4.8,0.0,0.0
0.19254,0,0,Drama|Thriller|Science Fiction,18,5.3,0.0,0.0
0.191534,0,0,Drama|Family,13,7.0,0.0,0.0
0.189135,0,0,Thriller|Action|Adventure|Crime,21,5.0,0.0,0.0
0.28365,0,0,Action|Comedy|Science Fiction,31,5.2,0.0,0.0
0.270408,0,0,Action,13,4.0,0.0,0.0
0.334085,0,0,Thriller|Drama,21,3.1,0.0,0.0
0.13631,9500000,0,Horror|Science Fiction,17,4.7,8739996.15440169,0.0
0.181987,0,0,Action|Comedy|Romance,11,5.4,0.0,0.0
0.179636,0,0,Crime|Action,10,4.6,0.0,0.0
0.087904,3000000,0,Comedy|TV Movie|Animation|Science Fiction,27,7.4,2759998.78560053,0.0
0.176744,0,0,TV Movie|Drama,11,5.4,0.0,0.0
0.176463,0,0,Thriller|Horror|Mystery,20,4.2,0.0,0.0
0.253949,3400000,0,Drama|Music,32,6.9,3127998.6236806,0.0
0.172245,0,6921,Drama,21,6.2,0.0,6367.31719838043
0.170743,0,0,Comedy|Horror,13,6.1,0.0,0.0
0.170566,0,0,Horror|Animation|Mystery,11,5.4,0.0,0.0
0.731022,3000000,67790117,Drama,57,6.9,2759998.78560053,62366880.1985727
0.168354,0,0,Drama|Thriller,25,4.4,0.0,0.0
0.129455,0,0,Drama,15,7.2,0.0,0.0
0.16414,0,0,Comedy|Drama,10,7.4,0.0,0.0
0.162526,0,0,Documentary|Music,31,7.5,0.0,0.0
0.162465,0,0,Romance|Comedy,36,5.2,0.0,0.0
0.158310999999999,0,0,Thriller,14,6.2,0.0,0.0
0.158021,0,0,Thriller|Horror,10,3.5,0.0,0.0
0.157172,0,0,Comedy,17,7.5,0.0,0.0
0.156851,0,0,Drama,24,3.5,0.0,0.0
0.154161,0,0,Romance|Drama|Music,18,4.7,0.0,0.0
0.153023,0,0,Drama,12,6.9,0.0,0.0
0.150713,0,0,Music|Documentary,13,6.4,0.0,0.0
0.14964,1000000,0,Action|Crime|Drama|Thriller,13,5.7,919999.595200178,0.0
0.14811,0,0,Horror,30,3.5,0.0,0.0
0.147319,0,0,Drama|Horror,11,6.2,0.0,0.0
0.146266,0,0,Horror,10,6.2,0.0,0.0
0.145945,0,0,Science Fiction|Horror,22,4.1,0.0,0.0
0.145489,0,0,Action|Science Fiction,13,5.7,0.0,0.0
0.270378,0,0,Romance|Drama,182,5.5,0.0,0.0
0.144639,0,0,Documentary,27,7.0,0.0,0.0
0.143703,0,0,Drama,12,6.7,0.0,0.0
0.143042,0,0,Documentary,22,7.0,0.0,0.0
0.142759,1300000,0,Drama|History|Thriller|Science Fiction,11,5.3,1195999.47376023,0.0
0.121594,0,28281,Horror|Documentary,58,5.7,0.0,26018.5085518562
0.266117,0,0,Comedy|Drama,102,7.0,0.0,0.0
0.139526999999999,0,0,Thriller|Horror,19,3.9,0.0,0.0
0.139356,0,0,Drama|Thriller,14,4.9,0.0,0.0
0.138353,0,0,Action|Adventure|Science Fiction,93,7.4,0.0,0.0
0.138068,0,0,Romance|Comedy|Drama,18,5.8,0.0,0.0
0.236145,0,0,Drama|Comedy,25,5.6,0.0,0.0
0.137772,0,0,Documentary,39,7.6,0.0,0.0
0.137133,0,0,Drama,65,6.2,0.0,0.0
0.136098,0,0,Fantasy|Adventure|Comedy,44,6.5,0.0,0.0
0.135554,0,0,Romance|Comedy|Drama|Mystery,13,5.7,0.0,0.0
0.135074,0,0,Documentary,17,5.7,0.0,0.0
0.133921,0,0,Romance|TV Movie,10,7.6,0.0,0.0
0.131739,0,0,Horror,12,4.2,0.0,0.0
0.129104,0,0,Drama,49,7.3,0.0,0.0
0.127432,0,0,Mystery|Horror|Thriller,12,3.5,0.0,0.0
0.126594,0,0,Comedy,14,6.6,0.0,0.0
0.126187,0,0,Thriller,27,5.8,0.0,0.0
0.124784,0,0,Drama,23,5.2,0.0,0.0
0.124481,0,0,Documentary,33,7.2,0.0,0.0
0.122543,0,0,Documentary,12,8.0,0.0,0.0
0.137954,3000000,0,Thriller|Mystery|Drama|Horror,29,4.1,2759998.78560053,0.0
0.114264,0,0,Documentary,11,8.9,0.0,0.0
0.11303,0,0,Music|Drama|Documentary|Crime,53,7.2,0.0,0.0
0.112284,0,0,Mystery|Drama,37,7.7,0.0,0.0
0.11096,0,0,Comedy|Horror,27,5.5,0.0,0.0
0.110431,0,0,Horror|Thriller,15,3.2,0.0,0.0
0.110135999999999,0,0,Comedy,31,7.0,0.0,0.0
0.11004,0,0,Drama|Romance|Comedy,22,7.4,0.0,0.0
0.109689,0,0,Documentary,23,7.0,0.0,0.0
0.138559,0,0,Horror,10,2.4,0.0,0.0
0.10808,0,0,Drama,33,6.2,0.0,0.0
0.108072,0,0,Documentary|Science Fiction,12,7.5,0.0,0.0
0.106757,0,0,Thriller|Drama,10,4.2,0.0,0.0
0.106091,0,0,Thriller|Documentary,19,8.2,0.0,0.0
0.213957,0,0,Documentary,36,7.5,0.0,0.0
0.101543,0,0,Horror,10,5.1,0.0,0.0
0.068741,0,0,Drama|Science Fiction|Comedy,31,8.0,0.0,0.0
0.101426,0,0,Documentary,14,7.3,0.0,0.0
0.101155,0,0,Thriller|Drama|Action|Crime,44,5.3,0.0,0.0
0.10091,0,0,Comedy|Romance,14,6.5,0.0,0.0
0.099678,0,0,Family|Action|Drama,20,6.3,0.0,0.0
0.09779,0,0,Horror,17,3.8,0.0,0.0
0.031635,0,0,Thriller|TV Movie|Science Fiction|Drama,21,6.2,0.0,0.0
0.097214,0,0,Thriller|Mystery|Horror|Fantasy,33,5.4,0.0,0.0
0.096624,0,0,Comedy|Drama|Romance,149,6.0,0.0,0.0
0.096299,0,0,Mystery|Drama|History|Family|Thriller,13,5.1,0.0,0.0
0.093462,0,0,Horror,10,4.6,0.0,0.0
0.093212,0,0,Music|Documentary,11,7.3,0.0,0.0
0.100069,0,0,Horror|Thriller,20,5.2,0.0,0.0
0.090238,0,0,Animation|Comedy|Family,12,5.5,0.0,0.0
0.090045,0,0,Comedy,19,6.7,0.0,0.0
0.088912,0,0,Crime|Thriller|Action|Horror,17,4.0,0.0,0.0
0.088764,0,0,Drama|Horror,10,5.3,0.0,0.0
0.083912,1900000,0,Drama,11,7.4,1747999.23088033,0.0
0.283128,0,0,Thriller|Adventure|Drama,25,6.5,0.0,0.0
0.082569,0,0,Comedy,10,6.1,0.0,0.0
0.082444,0,0,Comedy,35,7.7,0.0,0.0
0.081956,0,1301696,Documentary,82,6.9,0.0,1197559.79307369
0.156386,0,0,Action|Drama,13,5.3,0.0,0.0
0.08182,0,0,Comedy,35,7.1,0.0,0.0
0.080974,0,0,Drama,19,4.8,0.0,0.0
0.0807539999999999,0,44695,Documentary,24,7.8,0.0,41119.3819074719
0.0794909999999999,0,0,Drama,11,3.8,0.0,0.0
0.078363,0,0,Drama|Horror,10,3.8,0.0,0.0
0.077836,0,0,Romance|Comedy,17,6.0,0.0,0.0
0.077252,0,0,Thriller|Crime|Documentary,15,6.7,0.0,0.0
0.076109,13500000,187674,Drama,14,5.6,12419994.5352024,172660.004029598
0.190385,0,0,Horror|Thriller|Science Fiction,11,5.9,0.0,0.0
0.073883,0,0,Drama|Horror|Thriller,20,5.0,0.0,0.0
0.070776,10,0,Comedy|Drama,15,3.3,9.19999595200178,0.0
0.062536,0,0,Documentary,39,7.8,0.0,0.0
0.061776,0,0,Thriller|Drama|Fantasy,11,5.0,0.0,0.0
0.0608,0,0,Documentary,25,7.2,0.0,0.0
0.059943,0,0,Drama|TV Movie,13,6.9,0.0,0.0
0.0552419999999999,0,0,Thriller|Drama,11,4.6,0.0,0.0
0.054828,0,0,Documentary,13,6.8,0.0,0.0
0.052542,0,0,Documentary,11,6.0,0.0,0.0
0.0522169999999999,0,0,Romance|War|Documentary|Drama,14,5.6,0.0,0.0
0.028725,0,0,Horror,11,4.6,0.0,0.0
0.051262,1000000,0,Documentary|History,48,7.2,919999.595200178,0.0
0.051107,0,0,Action,22,5.9,0.0,0.0
0.049351,0,0,Music|Drama,13,5.7,0.0,0.0
0.048863,0,0,Drama|Thriller|Horror|Mystery,20,4.9,0.0,0.0
0.047256,0,0,Science Fiction|Action|Animation,29,7.6,0.0,0.0
0.046453,0,0,Drama|Comedy,15,4.9,0.0,0.0
0.03884,0,0,Comedy,23,5.2,0.0,0.0
0.038804,0,0,Comedy,14,6.0,0.0,0.0
0.037487,0,0,Thriller|Science Fiction,12,4.7,0.0,0.0
0.037147,0,0,Science Fiction|Comedy,18,3.9,0.0,0.0
0.036987,0,0,Comedy,16,6.3,0.0,0.0
0.079539,0,0,Comedy,12,4.0,0.0,0.0
0.0345339999999999,0,0,Family|Documentary,54,7.4,0.0,0.0
0.033378,0,0,Documentary,72,8.4,0.0,0.0
0.056244,2000000,0,Thriller|Mystery|Horror|Drama,11,4.2,1839999.19040035,0.0
0.032678,0,0,Animation|Comedy|Science Fiction,47,8.2,0.0,0.0
0.030819,0,0,Documentary,17,6.4,0.0,0.0
0.030113,0,0,Drama,13,6.8,0.0,0.0
0.030005,0,0,Drama|Thriller,17,6.5,0.0,0.0
0.028082,0,0,Thriller,14,5.5,0.0,0.0
0.026797,0,0,Drama|Comedy,20,6.6,0.0,0.0
0.025288,0,13684,Horror|Comedy|Drama,11,6.1,0.0,12589.2744607192
0.025252,0,0,Drama|TV Movie,11,7.0,0.0,0.0
0.023026,0,0,Science Fiction|Mystery|Horror|Thriller,15,4.5,0.0,0.0
0.129696,0,0,,13,5.0,0.0,0.0
0.019804,0,0,Horror,19,4.2,0.0,0.0
0.019133,0,0,Documentary,16,6.0,0.0,0.0
0.018224,0,0,Documentary,10,6.8,0.0,0.0
0.017625,0,732655,Comedy|Drama|Family,10,6.5,0.0,674042.303421386
0.01705,0,0,Comedy,19,6.7,0.0,0.0
0.014647,0,0,Documentary,20,6.7,0.0,0.0
0.030371,0,0,Documentary,10,6.7,0.0,0.0
0.00392,0,0,Documentary,11,6.1,0.0,0.0
24.949134,165000000,621752480,Adventure|Drama|Science Fiction,6498,8.0,151980023.37729,572690645.122961
14.311205,170000000,773312399,Action|Science Fiction|Adventure,5612,7.9,156585478.631148,712291130.169508
12.971027,170000000,714766572,Action|Adventure|Science Fiction,3848,7.6,156585478.631148,658365092.859794
11.422751,20000000,78739897,Action|Thriller,2712,7.0,18421821.0154291,72526614.4653665
10.739009,125000000,752100229,Science Fiction|Adventure|Thriller,3590,6.6,115136381.346432,692752790.215065
10.174599,250000000,955119788,Adventure|Fantasy,3110,7.1,230272762.692864,879752289.141534
8.691294,165000000,652105443,Adventure|Family|Animation|Action|Comedy,4185,7.8,151980023.37729,600648487.706658
8.110711,14000000,233555708,History|Drama|Thriller|War,3478,8.0,12895274.7108004,215126072.495392
7.137273,34000000,348319861,Action|Mystery|Science Fiction|Thriller,3425,7.0,31317095.7262296,320834306.773058
6.90714799999999,18000000,103215094,Drama|Comedy,2801,7.3,16579638.9138862,95070499.387935
6.438727,61000000,369330363,Mystery|Thriller|Drama,3720,7.9,56186554.097059,340186892.137474
6.415818,68000000,211817906,War|Drama|Action,2572,7.4,62634191.4524592,195103577.60975
6.286692,127000000,349424282,Adventure|Comedy|Fantasy|Family,1111,6.1,116978563.447975,321851579.072442
6.14502,85000000,288747895,Action|Science Fiction|Thriller,3038,6.9,78292739.315574,265963102.013597
6.052479,250000000,746000000,Action|Adventure|Fantasy|Science Fiction,4006,7.6,230272762.692864,687133923.875509
5.947136,40000000,463360063,Action|Science Fiction,3699,6.3,36843642.0308583,426796807.314199
5.787396,125000000,477200000,Science Fiction|Action|Adventure|Fantasy|Comedy,1836,5.8,115136381.346432,439544649.42814
5.701683,40000000,126069509,Comedy,1150,5.3,36843642.0308583,116121496.515052
5.522641,8500000,38697217,Crime|Drama|Thriller,2087,7.6,7829273.9315574,35643660.2684612
4.983782,210000000,245500000,Science Fiction|Action|Adventure,2161,5.9,193429120.662006,226127852.964393
4.93082,30000000,174600318,Comedy|Drama,2802,7.9,27632731.5231437,160822790.371651
4.780419,3300000,13993093,Drama|Music,2372,8.2,3039600.46754581,12888912.7349127
4.452507,170000000,708200000,Science Fiction|Action|Drama|Thriller,2625,7.4,156585478.631148,652316682.156347
4.145209,55000000,192330738,Thriller|Action|Crime,2100,7.2,50660007.7924302,177154121.56007
4.105685,42000000,106645357,Comedy,1033,6.1,38685824.1324013,98230083.9390274
4.101979,200000000,705717432,Action|Adventure|Fantasy,2813,6.6,184218210.154291,650030010.988616
3.990452,178000000,370541256,Action|Science Fiction,3267,7.7,163954207.037319,341302234.843216
3.989231,44000000,11305175,Action|Comedy,1657,6.1,40528006.2339442,10413095.5199052
3.863074,58800000,542307423,War|Action,3004,7.5,54160153.7853618,499514514.092232
3.81374,140000000,268031828,Adventure|Drama|Action,1377,5.6,128952747.108004,246881718.092715
3.689601,160000000,529076069,Action|Science Fiction|Thriller,2169,6.2,147374568.123433,487327232.333243
3.582315,180000000,758410378,Fantasy|Adventure|Action|Family|Romance,2928,7.0,165796389.138862,698565011.988
3.573028,15000000,32556119,Crime|Action|Thriller,481,6.0,13816365.7615718,29987149.8587506
3.489314,5000000,102529779,Horror,569,4.9,4605455.25385729,94439261.8744755
3.489106,145000000,609123048,Fantasy|Action|Adventure|Animation|Comedy,2152,7.7,133558202.361861,561057788.331434
3.393741,2000000,13500000,Thriller|Horror,1003,6.6,1842182.10154291,12434729.1854147
3.34625,90000000,206172544,Action|Adventure|Thriller,1275,6.2,82898194.5694313,189903685.193185
3.327799,60000000,469160692,Adventure|Fantasy|Animation|Comedy|Action,2268,7.5,55265463.0462875,432139714.774945
3.280948,13000000,0,Thriller,291,6.4,11974183.6600289,0.0
3.260581,95000000,114178613,Adventure|Fantasy,675,5.1,87503649.8232886,105168898.623797
3.170271,15000000,121201940,Drama|Romance,1960,7.8,13816365.7615718,111638022.270139
3.14993,17000000,136621271,Comedy,912,6.4,15658547.8631148,125840630.063122
3.028769,70000000,215529201,Horror|Action|Drama|Fantasy|War,1666,6.1,64476373.5540021,198522018.221023
3.007018,132000000,373552094,Family|Animation|Adventure|Comedy,939,6.5,121584018.701832,344075490.780339
2.996038,50000000,212902372,Fantasy|Comedy|Music,1095,5.6,46054552.5385729,196102469.537216
2.979181,110000000,337580051,Action|War,1664,6.1,101320015.58486,310941963.895073
2.881991,25000000,66980456,Drama|Science Fiction,1151,6.3,23027276.2692864,61695098.5981915
2.805019,50000000,188441614,Crime|Comedy|Action,2416,7.0,46054552.5385729,173571884.248329
2.777996,28000000,53181600,Crime|Drama|Mystery|Thriller,823,6.2,25790549.4216008,48985095.8257074
2.721864,55000000,259207227,Comedy,606,7.1,50660007.7924302,238753457.084986
2.692691,7000000,2360281,Drama,255,6.1,6447637.35540021,2174033.70640591
2.67235,11000000,45967935,Comedy,866,7.2,10132001.558486,42340653.5509441
2.611251,9000000,108782847,Horror|Thriller,1126,6.6,8289819.45694313,100198906.84914
2.601775,16000000,19682924,Thriller|Action|Science Fiction,253,3.8,14737456.8123433,18129765.1494147
2.595951,4000000,44349000,Drama,1343,7.6,3684364.20308583,40849467.0106634
2.576396,20000000,12007070,Action|Thriller|Crime|Drama,384,6.4,18421821.0154291,11059604.7229864
2.549403,100000000,243400000,Action|Adventure,1215,5.6,92109105.0771459,224193561.757773
2.526779,125000000,362637473,Drama|Adventure,1589,5.5,115136381.346432,334022131.054676
2.523101,50000000,83719388,Drama,974,7.2,46054552.5385729,77113179.0628635
2.493306,12000000,0,Action|Comedy|Crime,52,4.0,11053092.6092575,0.0
2.445165,40000000,123494610,Comedy,720,6.7,36843642.0308583,113749780.089511
2.376309,18000000,268157400,Comedy,1829,6.2,16579638.9138862,246997381.338142
2.361267,11000000,78874843,Drama,856,7.2,10132001.558486,72650912.0183039
2.303556,45000000,86165646,Romance|Drama|Music,421,6.7,41449097.2847156,79366405.4145416
2.295091,0,4439431,Comedy|Romance,904,7.6,0.0,4089120.16461739
2.293859,12000000,305151265,Romance|Drama,2389,7.8,11053092.6092575,281072099.32309
2.260131,0,336472,Science Fiction|Drama,652,7.5,0.0,309921.348035174
2.165462,25000000,153997819,Action|Comedy,634,6.1,23027276.2692864,141846012.919223
2.161064,0,1075178,Thriller,218,5.8,0.0,990336.833786356
2.160156,20000000,11110975,Comedy|Romance|Crime|Drama|Mystery,552,6.3,18421821.0154291,10234219.6378454
2.141491,60000000,50549107,Action|Drama|Thriller,873,5.9,55265463.0462875,46560330.0821889
2.136758,50000000,222809600,Action|Thriller|Mystery,1648,6.8,46054552.5385729,205227928.585968
2.116264,5500000,3000000,Science Fiction|Thriller,1136,7.2,5066000.77924302,2763273.15231437
2.103532,7000000,0,Thriller|Science Fiction,436,5.4,6447637.35540021,0.0
2.078514,0,0,Action|Adventure|Fantasy,29,5.3,0.0,0.0
1.957672,12600000,18658381,Drama|Crime,583,6.6,11605747.2397203,17186067.7609842
1.940735,120000000,239379423,Science Fiction|Action,1709,5.7,110530926.092575,220490244.264135
1.904422,100000000,103039258,Thriller|Science Fiction|Drama|Mystery,1555,5.9,92109105.0771459,94908538.4219315
1.900038,40000000,196781193,Comedy|Romance,1056,6.2,36843642.0308583,181253395.832431
1.894706,145000000,272912430,Animation|Adventure|Family,592,6.8,133558202.361861,251377196.917292
1.875208,0,0,Comedy,32,4.7,0.0,0.0
1.840817,65000000,39407616,Crime|Thriller,857,6.2,59870918.3001448,36298002.4298381
